"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
66.6469169709396,-3.72415405348895,0.703927930153242,-5.29053315540161,1.21960309565467e-07,2.04742051468973e-05,"HPSE2"
16.4830123139243,4.7863725820497,0.905126691733882,5.28806920153997,1.23614215744965e-07,2.05922265859459e-05,"CLPSL1"
119.029974969203,-2.88188159329961,0.547345593775714,-5.26519556578457,1.40040202074742e-07,2.31504627185543e-05,"RFX2"
21.9596953670113,-2.92405563977566,0.55575717836471,-5.2613906821313,1.42969882864447e-07,2.3455725631155e-05,"ALDH1A2"
67.6914729328312,3.27363099634442,0.622537782263281,5.25852581098435,1.45214806087223e-07,2.364490105733e-05,"SPP1"
20.3088078969991,4.5969641746639,0.875148449476001,5.25278217360307,1.49818684376785e-07,2.42124882751019e-05,"JAKMIP1"
84.6750538624203,-2.28861889005015,0.435945816709755,-5.24977830346719,1.52282370439044e-07,2.42487280457937e-05,"ADGRD1"
1463.35471551806,-5.07570886749702,0.966735787392692,-5.25035788856676,1.51803981265084e-07,2.42487280457937e-05,"FLG"
52.0259655527924,4.79914677935803,0.915855514421337,5.2400697531316,1.60515912094983e-07,2.53732306009413e-05,"FIBCD1"
80.6836530913148,2.46710734869705,0.471947749589602,5.22750103341399,1.71816438536157e-07,2.69627303836161e-05,"H1-5"
110.244362209102,1.32261890549502,0.253503054928488,5.21736870535201,1.8148277827758e-07,2.81339122547876e-05,"CDR2L"
369.504564854126,-6.0341749153625,1.15664453829655,-5.21696572764641,1.81877895995117e-07,2.81339122547876e-05,"FLG2"
